frame,timestamp_sec,person_id,nose_x,nose_y,nose_z,nose_vis,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_vis,left_eye_x,left_eye_y,left_eye_z,left_eye_vis,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_vis,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_vis,right_eye_x,right_eye_y,right_eye_z,right_eye_vis,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_vis,left_ear_x,left_ear_y,left_ear_z,left_ear_vis,right_ear_x,right_ear_y,right_ear_z,right_ear_vis,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_vis,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_vis,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_vis,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_vis,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_vis,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_vis,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_vis,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_vis,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_vis,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_vis,left_index_x,left_index_y,left_index_z,left_index_vis,right_index_x,right_index_y,right_index_z,right_index_vis,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_vis,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_vis,left_hip_x,left_hip_y,left_hip_z,left_hip_vis,right_hip_x,right_hip_y,right_hip_z,right_hip_vis,left_knee_x,left_knee_y,left_knee_z,left_knee_vis,right_knee_x,right_knee_y,right_knee_z,right_knee_vis,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_vis,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_vis,left_heel_x,left_heel_y,left_heel_z,left_heel_vis,right_heel_x,right_heel_y,right_heel_z,right_heel_vis,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_vis,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_vis,side
461,30.7333,1,0.9512,0.45083,-0.20101,0.9999,0.96237,0.4415,-0.20869,0.9999,0.96697,0.44423,-0.20865,0.9999,0.97089,0.44675,-0.2087,0.9999,0.95427,0.43253,-0.19224,0.9998,0.9523,0.42976,-0.19226,0.9997,0.95059,0.42718,-0.19227,0.9998,0.98343,0.4607,-0.19993,0.9999,0.96009,0.43481,-0.12207,0.9996,0.95436,0.47372,-0.19323,1.0,0.94585,0.46628,-0.17086,0.9998,0.98465,0.56983,-0.20008,1.0,0.92749,0.48848,-0.04347,0.9999,0.92076,0.63356,-0.20787,0.9826,0.88261,0.56243,0.01082,0.4843,0.85602,0.633,-0.19309,0.9182,0.84576,0.60927,-0.01524,0.4478,0.8364,0.64286,-0.2062,0.8698,0.82961,0.62389,-0.01945,0.413,0.8325,0.63004,-0.2017,0.8633,0.83226,0.61831,-0.03573,0.4135,0.83693,0.62533,-0.1882,0.8296,0.83875,0.61082,-0.02249,0.4486,0.89697,0.6816,-0.05637,1.0,0.86739,0.6293,0.05619,1.0,0.81696,0.72576,-0.17327,0.9753,0.7768,0.65288,-0.02641,0.879,0.83051,0.8715,-0.04916,0.9717,0.78027,0.79289,0.09578,0.8907,0.8435,0.89928,-0.03681,0.8331,0.79552,0.81345,0.10829,0.7751,0.79869,0.93746,-0.07476,0.9575,0.74206,0.82799,0.0841,0.8976,right
462,30.8,1,0.95065,0.45088,-0.15652,0.9999,0.96155,0.44169,-0.1649,0.9999,0.96493,0.44439,-0.16488,0.9999,0.96891,0.44674,-0.16491,0.9999,0.95338,0.4349,-0.14726,0.9997,0.95141,0.43251,-0.14726,0.9996,0.94967,0.4303,-0.14728,0.9997,0.98032,0.45732,-0.1638,0.9999,0.9611,0.43988,-0.08025,0.9996,0.95412,0.4729,-0.15235,1.0,0.94624,0.46699,-0.12829,0.9998,0.98496,0.56055,-0.17497,1.0,0.92759,0.49192,-0.00813,0.9999,0.92477,0.63218,-0.19099,0.9856,0.88287,0.56305,0.03659,0.402,0.85908,0.63271,-0.17587,0.936,0.84565,0.60994,0.00069,0.41,0.8375,0.64352,-0.19035,0.8909,0.8293,0.62385,-0.0049,0.3831,0.83318,0.63064,-0.18412,0.883,0.83169,0.61806,-0.02311,0.384,0.83836,0.62632,-0.17042,0.8497,0.83463,0.61578,-0.00789,0.4133,0.89493,0.68062,-0.05924,1.0,0.86251,0.63199,0.0591,1.0,0.81769,0.72655,-0.18077,0.9796,0.77501,0.64825,-0.02562,0.8991,0.83121,0.87397,-0.06243,0.9784,0.78094,0.7957,0.08723,0.9044,0.84443,0.90225,-0.05099,0.8367,0.79393,0.81896,0.09832,0.8069,0.79752,0.93409,-0.0952,0.9695,0.74366,0.83134,0.07125,0.9181,right
463,30.8667,1,0.95445,0.44279,-0.1888,0.9999,0.96615,0.43691,-0.19686,0.9998,0.97039,0.44131,-0.19683,0.9998,0.97407,0.44469,-0.19687,0.9999,0.95862,0.42655,-0.17996,0.9997,0.95669,0.42325,-0.17997,0.9996,0.95512,0.42063,-0.17999,0.9997,0.98591,0.46393,-0.19137,0.9999,0.96562,0.43428,-0.11156,0.9995,0.95659,0.46921,-0.18272,0.9999,0.94869,0.45846,-0.15973,0.9998,0.98365,0.56985,-0.19239,1.0,0.92599,0.48894,-0.03668,0.9999,0.92188,0.63313,-0.20216,0.9771,0.88022,0.56285,0.01523,0.469,0.85777,0.63242,-0.18574,0.8838,0.84428,0.6086,-0.01876,0.4573,0.83703,0.64378,-0.19823,0.8264,0.82663,0.62079,-0.02543,0.4274,0.83278,0.63149,-0.19414,0.8151,0.83096,0.61809,-0.04229,0.4299,0.83748,0.62707,-0.18094,0.779,0.83387,0.61537,-0.0266,0.4606,0.89467,0.68155,-0.05442,1.0,0.86195,0.6306,0.05424,1.0,0.81757,0.72823,-0.18284,0.9803,0.77619,0.65177,-0.04232,0.9092,0.82998,0.87219,-0.05266,0.9789,0.78011,0.7928,0.0806,0.9238,0.84262,0.89963,-0.04018,0.8361,0.79343,0.81623,0.09271,0.8268,0.80005,0.94051,-0.08441,0.9689,0.7404,0.83198,0.06471,0.9324,right
464,30.9333,1,0.95368,0.44802,-0.19114,0.9999,0.96516,0.44183,-0.2005,0.9999,0.969,0.44514,-0.20046,0.9999,0.97264,0.44764,-0.2005,0.9999,0.957,0.43138,-0.18304,0.9998,0.95493,0.42795,-0.18305,0.9997,0.95326,0.42501,-0.18307,0.9998,0.98584,0.4634,-0.19892,0.9999,0.96542,0.43555,-0.11671,0.9997,0.95646,0.47212,-0.1862,1.0,0.94819,0.46346,-0.16255,0.9999,0.98323,0.57397,-0.19779,1.0,0.92822,0.48813,-0.04414,0.9999,0.91895,0.63268,-0.19973,0.9765,0.88173,0.56154,0.00658,0.5418,0.85672,0.63249,-0.17734,0.8842,0.84462,0.60919,-0.02404,0.4825,0.83648,0.64331,-0.18895,0.829,0.82955,0.62361,-0.03012,0.4405,0.83239,0.63075,-0.18498,0.8203,0.83194,0.61861,-0.04636,0.4435,0.83685,0.62623,-0.17248,0.7878,0.83464,0.61612,-0.03145,0.4816,0.89495,0.6825,-0.05528,1.0,0.86577,0.62906,0.05509,1.0,0.81769,0.72775,-0.17027,0.9752,0.77628,0.65234,-0.0331,0.8807,0.83079,0.87189,-0.05099,0.9759,0.78046,0.79226,0.09344,0.887,0.84323,0.89968,-0.03953,0.8261,0.79527,0.81213,0.10627,0.7764,0.79866,0.94138,-0.0819,0.9638,0.74774,0.83951,0.08242,0.9036,right
465,31.0,1,0.95142,0.44761,-0.16826,0.9999,0.96251,0.44073,-0.17709,0.9999,0.96594,0.44439,-0.17705,0.9999,0.96986,0.44762,-0.17709,0.9999,0.95493,0.43234,-0.15976,0.9998,0.95327,0.42981,-0.15977,0.9997,0.95184,0.42755,-0.15978,0.9998,0.98019,0.46113,-0.17675,0.9999,0.96299,0.44282,-0.09443,0.9997,0.95419,0.47167,-0.16406,1.0,0.94676,0.46353,-0.14038,0.9998,0.98278,0.56651,-0.18326,1.0,0.92743,0.49079,-0.02195,0.9999,0.91934,0.63303,-0.19503,0.9812,0.88211,0.56191,0.03071,0.5116,0.85515,0.63263,-0.18163,0.9155,0.84512,0.60932,0.00095,0.5137,0.83615,0.64321,-0.19506,0.8701,0.82865,0.62307,-0.00427,0.4732,0.83186,0.63043,-0.19134,0.8612,0.83139,0.61821,-0.02148,0.4738,0.83625,0.62543,-0.17715,0.8262,0.83557,0.61747,-0.00693,0.505,0.89568,0.68206,-0.05734,1.0,0.86416,0.63347,0.05716,1.0,0.81795,0.72403,-0.17688,0.9852,0.77337,0.64829,-0.02493,0.923,0.82955,0.87166,-0.05231,0.9832,0.78016,0.79203,0.0946,0.9263,0.8412,0.89922,-0.04033,0.8288,0.7936,0.81613,0.10631,0.8319,0.79808,0.94472,-0.08469,0.9732,0.73835,0.82937,0.08053,0.9317,right
466,31.0667,1,0.95269,0.44834,-0.16974,0.9999,0.9637,0.44122,-0.17809,0.9999,0.96782,0.44452,-0.17806,0.9999,0.97171,0.44689,-0.1781,0.9999,0.95568,0.43145,-0.16099,0.9998,0.95369,0.42826,-0.161,0.9998,0.95193,0.42527,-0.16101,0.9998,0.98492,0.46161,-0.17332,0.9999,0.96248,0.43532,-0.09202,0.9998,0.95553,0.47271,-0.16382,1.0,0.94651,0.46635,-0.14043,0.9999,0.9859,0.56328,-0.17754,1.0,0.92619,0.49125,-0.01866,0.9999,0.92694,0.63562,-0.18867,0.9845,0.88099,0.56383,0.02932,0.4539,0.85939,0.63177,-0.17385,0.9204,0.84385,0.61004,-0.00745,0.4497,0.83883,0.64221,-0.18743,0.8692,0.82582,0.62169,-0.01437,0.4203,0.8339,0.63074,-0.18226,0.8611,0.82727,0.62165,-0.03191,0.4218,0.83889,0.6262,-0.16874,0.8269,0.83282,0.61619,-0.01587,0.4511,0.89527,0.68249,-0.05534,1.0,0.86309,0.6348,0.05518,1.0,0.81845,0.72501,-0.18534,0.9876,0.7731,0.64855,-0.03553,0.9358,0.83062,0.87195,-0.05779,0.986,0.78033,0.79426,0.0826,0.9378,0.84317,0.90028,-0.04532,0.8694,0.79492,0.81365,0.09433,0.8389,0.79866,0.93843,-0.09026,0.9776,0.74324,0.8299,0.06624,0.9402,right
467,31.1333,1,0.95457,0.44652,-0.21635,0.9999,0.96653,0.44039,-0.22446,0.9998,0.97029,0.44373,-0.22444,0.9998,0.97366,0.4463,-0.22449,0.9999,0.95818,0.4303,-0.20727,0.9996,0.95605,0.42693,-0.2073,0.9994,0.96071,0.42763,-0.20731,0.9996,0.98536,0.46309,-0.21589,0.9999,0.965,0.43557,-0.13514,0.9993,0.95779,0.47066,-0.20873,0.9999,0.9493,0.46142,-0.18553,0.9997,0.98264,0.57248,-0.21532,1.0,0.92646,0.48872,-0.05073,0.9999,0.91895,0.63314,-0.22118,0.9763,0.88176,0.56031,0.00893,0.4188,0.8553,0.63135,-0.1983,0.8689,0.84817,0.60361,-0.01469,0.3408,0.83654,0.6416,-0.21014,0.8103,0.83183,0.61975,-0.01879,0.316,0.83191,0.6302,-0.2061,0.8005,0.83123,0.61822,-0.03561,0.3197,0.83626,0.62579,-0.19329,0.758,0.83795,0.61064,-0.02225,0.3549,0.89571,0.68149,-0.05768,1.0,0.8675,0.62767,0.05752,1.0,0.81726,0.72914,-0.18094,0.9797,0.77712,0.65609,-0.03908,0.9068,0.8306,0.8732,-0.04755,0.9802,0.77987,0.79601,0.09726,0.9198,0.84396,0.9008,-0.03499,0.8474,0.79474,0.81485,0.11057,0.8256,0.79858,0.93669,-0.08126,0.9694,0.74389,0.83203,0.08282,0.9245,right
468,31.2,1,0.95228,0.451,-0.14758,1.0,0.96288,0.44151,-0.15583,0.9999,0.96691,0.44393,-0.1558,0.9999,0.97082,0.4455,-0.15583,0.9999,0.95511,0.43456,-0.1385,0.9998,0.95319,0.43235,-0.1385,0.9998,0.9515,0.43017,-0.13851,0.9998,0.9813,0.45566,-0.15588,1.0,0.96217,0.43948,-0.07401,0.9998,0.95629,0.47138,-0.14403,1.0,0.94753,0.46756,-0.12045,0.9999,0.9848,0.56279,-0.1659,1.0,0.92835,0.49204,-0.00615,0.9999,0.92142,0.63249,-0.18082,0.9877,0.88376,0.55991,0.03592,0.4724,0.85723,0.63315,-0.16828,0.9452,0.84735,0.60737,0.00014,0.463,0.83749,0.64247,-0.18305,0.9018,0.83085,0.6216,-0.00589,0.4229,0.83335,0.62995,-0.17696,0.8944,0.8332,0.61668,-0.02366,0.4227,0.83841,0.62564,-0.16305,0.8658,0.83994,0.60973,-0.00828,0.4552,0.89427,0.68047,-0.05638,1.0,0.86471,0.63292,0.05623,1.0,0.81739,0.72698,-0.16711,0.9826,0.77789,0.65669,-0.01636,0.9117,0.83158,0.87552,-0.04572,0.9809,0.78243,0.79508,0.09879,0.9122,0.84282,0.90492,-0.03422,0.8364,0.79525,0.81777,0.10998,0.8091,0.79911,0.94539,-0.07892,0.9709,0.74373,0.83431,0.0818,0.9215,right
469,31.2667,1,0.95327,0.44444,-0.1683,1.0,0.96498,0.43866,-0.17514,0.9999,0.96907,0.44224,-0.1751,0.9999,0.97297,0.4451,-0.17513,0.9999,0.9571,0.42898,-0.15894,0.9999,0.9552,0.42602,-0.15894,0.9998,0.95353,0.4234,-0.15896,0.9999,0.98537,0.46319,-0.16722,1.0,0.96479,0.43675,-0.09001,0.9998,0.95581,0.47013,-0.16168,1.0,0.9475,0.46094,-0.13945,0.9999,0.98464,0.56406,-0.1708,1.0,0.92447,0.49105,-0.02037,0.9999,0.92778,0.63453,-0.18391,0.987,0.8797,0.56334,0.02513,0.5173,0.8603,0.63264,-0.17479,0.9339,0.84377,0.61014,-0.01517,0.529,0.83998,0.64582,-0.18928,0.8879,0.82784,0.6239,-0.02431,0.4925,0.83501,0.63284,-0.18573,0.8801,0.82777,0.62207,-0.04227,0.4937,0.83975,0.62768,-0.17054,0.8506,0.83324,0.61674,-0.02384,0.5212,0.89517,0.68244,-0.05269,1.0,0.86208,0.6342,0.05253,1.0,0.81917,0.73103,-0.17788,0.9892,0.77403,0.65082,-0.04633,0.9583,0.83036,0.87302,-0.0413,0.9865,0.7806,0.79471,0.08163,0.9529,0.84247,0.90067,-0.02841,0.8552,0.79527,0.81434,0.09403,0.8685,0.80126,0.94457,-0.07514,0.9777,0.74574,0.84157,0.06527,0.952,right
470,31.3333,1,0.95434,0.44799,-0.21104,0.9999,0.96586,0.44078,-0.22051,0.9998,0.96943,0.44395,-0.22048,0.9998,0.97269,0.4464,-0.22053,0.9998,0.95794,0.43146,-0.20258,0.9996,0.95604,0.42853,-0.2026,0.9994,0.9542,0.42565,-0.20262,0.9996,0.98466,0.46346,-0.21775,0.9999,0.96491,0.43667,-0.13344,0.9993,0.95763,0.47166,-0.20544,0.9999,0.94913,0.46345,-0.18122,0.9997,0.98228,0.57379,-0.21847,1.0,0.93032,0.4873,-0.05259,0.9999,0.91664,0.63212,-0.22473,0.9765,0.88471,0.55555,0.00262,0.443,0.85402,0.63181,-0.20074,0.8792,0.8479,0.60372,-0.02407,0.3892,0.83605,0.64234,-0.21265,0.8268,0.82974,0.61642,-0.02876,0.3584,0.83152,0.63081,-0.20864,0.8177,0.83147,0.6182,-0.04554,0.3629,0.83507,0.62613,-0.19575,0.7774,0.83792,0.61086,-0.03172,0.3961,0.89386,0.68058,-0.05721,1.0,0.86622,0.62741,0.05702,1.0,0.81767,0.72954,-0.17691,0.9827,0.77699,0.65621,-0.03361,0.9173,0.83111,0.87525,-0.04315,0.9833,0.78108,0.7959,0.10018,0.9336,0.84374,0.90136,-0.03046,0.8589,0.7956,0.81606,0.11342,0.845,0.80129,0.93732,-0.07422,0.9732,0.74872,0.84501,0.08756,0.9367,right
471,31.4,1,0.95167,0.45139,-0.18116,0.9999,0.96166,0.44345,-0.18996,0.9999,0.9654,0.44617,-0.18992,0.9999,0.9686,0.44887,-0.18995,0.9999,0.95463,0.43481,-0.17215,0.9998,0.95294,0.43228,-0.17216,0.9997,0.95142,0.4299,-0.17217,0.9998,0.97992,0.4621,-0.18824,1.0,0.96044,0.44191,-0.10399,0.9997,0.95442,0.47469,-0.17642,1.0,0.94693,0.467,-0.15221,0.9999,0.98096,0.5673,-0.19593,1.0,0.92875,0.49073,-0.02703,0.9999,0.9189,0.63386,-0.20841,0.9835,0.88463,0.55913,0.02932,0.4703,0.85511,0.63403,-0.19475,0.9327,0.84813,0.60631,0.00536,0.4767,0.83607,0.64625,-0.20862,0.8951,0.83062,0.62007,0.00278,0.4431,0.83182,0.63227,-0.20537,0.8886,0.83428,0.61468,-0.0154,0.4458,0.83563,0.62858,-0.19046,0.8564,0.84183,0.60778,-0.00262,0.4788,0.89304,0.68216,-0.05864,1.0,0.86465,0.63086,0.05848,1.0,0.81599,0.72558,-0.17475,0.9862,0.77343,0.66202,-0.02794,0.9471,0.83258,0.8753,-0.03717,0.9824,0.78086,0.78848,0.1054,0.9257,0.84418,0.90158,-0.02369,0.8483,0.79612,0.80859,0.11919,0.8337,0.80106,0.94263,-0.06169,0.9706,0.74523,0.83489,0.10021,0.9272,right
472,31.4667,1,0.95183,0.45174,-0.18862,0.9999,0.96306,0.44327,-0.19643,0.9999,0.96709,0.44617,-0.19639,0.9999,0.97113,0.44835,-0.19643,0.9999,0.95541,0.43505,-0.17959,0.9998,0.9535,0.43239,-0.17959,0.9997,0.9518,0.42982,-0.1796,0.9998,0.98413,0.46173,-0.18824,0.9999,0.96159,0.43963,-0.10761,0.9997,0.95516,0.47433,-0.18126,1.0,0.94626,0.46859,-0.15807,0.9999,0.9843,0.56742,-0.18977,1.0,0.92511,0.49134,-0.02935,0.9999,0.92181,0.63241,-0.20036,0.9819,0.87991,0.56404,0.02594,0.4925,0.8581,0.63243,-0.18739,0.9139,0.84463,0.60839,-0.00347,0.5112,0.83789,0.64595,-0.2005,0.8657,0.82877,0.62224,-0.00864,0.4805,0.83292,0.63212,-0.19683,0.857,0.83092,0.61754,-0.02578,0.481,0.83713,0.62685,-0.18291,0.8209,0.83387,0.61498,-0.01133,0.5087,0.89359,0.68262,-0.05613,1.0,0.86169,0.6314,0.05593,1.0,0.81919,0.72903,-0.1942,0.9907,0.77272,0.64769,-0.0334,0.9578,0.8332,0.87738,-0.05704,0.9885,0.77927,0.78751,0.09516,0.9472,0.84562,0.90172,-0.04342,0.8744,0.79308,0.81176,0.1083,0.8587,0.8027,0.94159,-0.08592,0.9793,0.73743,0.81885,0.08572,0.9429,right
473,31.5333,1,0.95493,0.44444,-0.2083,0.9999,0.96768,0.4366,-0.21573,0.9999,0.9722,0.44136,-0.21569,0.9999,0.97568,0.44466,-0.21573,0.9999,0.9591,0.42628,-0.19946,0.9998,0.95737,0.42296,-0.19948,0.9997,0.96124,0.42373,-0.1995,0.9998,0.98653,0.46478,-0.20579,0.9999,0.96631,0.43396,-0.12888,0.9996,0.95785,0.47095,-0.20034,1.0,0.94894,0.46154,-0.17821,0.9998,0.98384,0.56967,-0.20303,1.0,0.92597,0.48775,-0.05056,0.9999,0.92466,0.63404,-0.21229,0.9844,0.88015,0.56096,0.00384,0.539,0.85937,0.63176,-0.2002,0.9217,0.84794,0.60436,-0.03013,0.5427,0.83907,0.64417,-0.21376,0.8744,0.83122,0.61943,-0.03776,0.5066,0.83401,0.63138,-0.21007,0.8655,0.83075,0.61759,-0.05559,0.5076,0.83831,0.62626,-0.19562,0.8353,0.83729,0.61083,-0.03833,0.5375,0.89493,0.68001,-0.05461,1.0,0.86422,0.62709,0.05444,1.0,0.8185,0.73072,-0.17527,0.9859,0.77282,0.64943,-0.0442,0.9504,0.82978,0.87385,-0.04466,0.9855,0.78033,0.79037,0.08894,0.9416,0.84215,0.90128,-0.03246,0.8676,0.79383,0.81291,0.10212,0.8577,0.80127,0.94146,-0.07838,0.9753,0.74602,0.83836,0.07728,0.9403,right
474,31.6,1,0.95224,0.45395,-0.16727,0.9999,0.96261,0.44415,-0.1755,0.9999,0.96648,0.44676,-0.17547,0.9999,0.97002,0.44838,-0.17551,0.9999,0.95472,0.43782,-0.15814,0.9998,0.95275,0.43539,-0.15816,0.9997,0.95091,0.43289,-0.15817,0.9998,0.98152,0.46081,-0.17373,0.9999,0.96064,0.4413,-0.09178,0.9997,0.95496,0.47559,-0.16277,1.0,0.94718,0.47038,-0.13918,0.9999,0.98364,0.56929,-0.18201,1.0,0.92602,0.49045,-0.02055,0.9999,0.91934,0.63251,-0.19483,0.9845,0.88238,0.56045,0.02763,0.5239,0.85489,0.63207,-0.18197,0.9313,0.84443,0.60935,-0.00084,0.4714,0.8361,0.64213,-0.19634,0.8871,0.82947,0.62266,-0.00495,0.4264,0.83178,0.6299,-0.19078,0.8797,0.83181,0.61791,-0.02225,0.4267,0.83657,0.62538,-0.17692,0.847,0.83423,0.61581,-0.00868,0.4618,0.89494,0.68098,-0.05782,1.0,0.86408,0.63016,0.05766,1.0,0.81686,0.72494,-0.17762,0.9788,0.77528,0.64929,-0.02133,0.9054,0.83079,0.87381,-0.05514,0.9767,0.78105,0.79206,0.10255,0.8898,0.84308,0.90042,-0.04325,0.8377,0.79603,0.81225,0.11503,0.7889,0.79946,0.94009,-0.08501,0.9654,0.74266,0.82685,0.09142,0.9004,right
475,31.6667,1,0.95214,0.44935,-0.19306,1.0,0.96338,0.44121,-0.20149,0.9999,0.96713,0.44396,-0.20146,0.9999,0.97164,0.44646,-0.20149,0.9999,0.9553,0.43265,-0.18387,0.9998,0.9533,0.43004,-0.18389,0.9998,0.95156,0.42763,-0.18391,0.9998,0.98359,0.45929,-0.19786,0.9999,0.96221,0.43767,-0.11497,0.9998,0.9554,0.47291,-0.18767,1.0,0.94667,0.46585,-0.16379,0.9999,0.98394,0.57328,-0.19913,1.0,0.92725,0.48957,-0.04044,1.0,0.91855,0.63364,-0.20932,0.981,0.88089,0.55862,0.01874,0.5401,0.85565,0.6323,-0.19789,0.9138,0.84572,0.609,-0.0034,0.5082,0.83584,0.64207,-0.21159,0.8672,0.8297,0.62241,-0.00703,0.4643,0.83184,0.62984,-0.20813,0.8592,0.83258,0.61788,-0.02416,0.4655,0.83673,0.62555,-0.19358,0.8227,0.83523,0.61584,-0.01087,0.5,0.89513,0.68258,-0.05508,1.0,0.86419,0.63245,0.05492,1.0,0.81782,0.7276,-0.16475,0.9779,0.77715,0.65619,-0.03097,0.9261,0.82987,0.86949,-0.03387,0.9757,0.78083,0.79177,0.10588,0.9096,0.84236,0.89796,-0.02123,0.8397,0.79544,0.81133,0.11978,0.8119,0.8005,0.94189,-0.06087,0.9623,0.74788,0.84019,0.09813,0.9132,right
476,31.7333,1,0.95302,0.44656,-0.16899,0.9999,0.96409,0.43948,-0.17673,0.9999,0.96777,0.44241,-0.1767,0.9999,0.97232,0.4453,-0.17674,0.9999,0.95623,0.43058,-0.16002,0.9998,0.95428,0.42785,-0.16002,0.9998,0.95253,0.42532,-0.16004,0.9998,0.98404,0.45904,-0.17045,0.9999,0.96362,0.43556,-0.09117,0.9997,0.95574,0.47185,-0.16265,1.0,0.94651,0.4644,-0.13982,0.9999,0.98518,0.56323,-0.17582,1.0,0.92577,0.49126,-0.01801,0.9999,0.92859,0.6362,-0.19037,0.9864,0.88079,0.56543,0.02926,0.4612,0.85961,0.63204,-0.17995,0.9334,0.84549,0.61038,-0.00919,0.4889,0.83839,0.64382,-0.19427,0.887,0.82678,0.62168,-0.01641,0.4613,0.83383,0.63088,-0.18967,0.8793,0.82912,0.61613,-0.03468,0.4627,0.83916,0.62632,-0.17518,0.8486,0.83392,0.61604,-0.01785,0.4896,0.89503,0.68132,-0.0559,1.0,0.86253,0.63252,0.05576,1.0,0.81713,0.72736,-0.1824,0.9834,0.77437,0.64432,-0.03581,0.9223,0.83042,0.8721,-0.05619,0.9776,0.7775,0.78814,0.07688,0.9259,0.84335,0.89993,-0.04366,0.8573,0.79058,0.81038,0.08814,0.8356,0.80081,0.9387,-0.08359,0.9676,0.73525,0.82266,0.06106,0.9303,right
477,31.8,1,0.95392,0.44909,-0.18763,0.9999,0.96507,0.44237,-0.19621,0.9999,0.96866,0.44509,-0.19618,0.9999,0.97193,0.44712,-0.19622,0.9999,0.95715,0.43393,-0.17923,0.9998,0.9553,0.43118,-0.17926,0.9997,0.95355,0.42843,-0.17928,0.9998,0.98353,0.46183,-0.19319,0.9999,0.96464,0.43866,-0.1138,0.9996,0.95729,0.47145,-0.18238,0.9999,0.94918,0.46422,-0.15953,0.9998,0.98259,0.57194,-0.19558,1.0,0.92767,0.49158,-0.03899,0.9999,0.91977,0.63284,-0.20383,0.9825,0.88485,0.55688,0.01319,0.4798,0.85587,0.63151,-0.1851,0.9212,0.84917,0.60457,-0.01395,0.4332,0.83672,0.64201,-0.19727,0.8723,0.83229,0.6203,-0.01831,0.3975,0.83221,0.63049,-0.19222,0.8644,0.83184,0.61871,-0.03463,0.3965,0.83657,0.62624,-0.17981,0.8323,0.83866,0.61141,-0.02125,0.4294,0.89504,0.67815,-0.05587,1.0,0.86754,0.62714,0.05569,1.0,0.81684,0.72717,-0.16312,0.9744,0.77631,0.65263,-0.01946,0.8677,0.82663,0.86544,-0.04504,0.9732,0.77726,0.78852,0.09796,0.8905,0.84002,0.89354,-0.03336,0.8438,0.79166,0.80665,0.10967,0.7753,0.8007,0.93467,-0.07015,0.9617,0.74225,0.82662,0.08583,0.9013,right
478,31.8667,1,0.95063,0.45361,-0.17126,1.0,0.96026,0.44373,-0.17923,1.0,0.96365,0.44636,-0.1792,1.0,0.96722,0.44875,-0.17923,1.0,0.95284,0.4364,-0.16194,0.9999,0.95094,0.43403,-0.16194,0.9999,0.94928,0.43184,-0.16195,0.9999,0.98011,0.45992,-0.17661,1.0,0.95829,0.44032,-0.0958,0.9999,0.95376,0.47472,-0.16649,1.0,0.94612,0.4692,-0.14323,0.9999,0.98345,0.56761,-0.18484,1.0,0.93079,0.49132,-0.02191,0.9999,0.92244,0.63384,-0.19811,0.9918,0.8852,0.5594,0.0324,0.3901,0.8557,0.63438,-0.1894,0.9713,0.85008,0.60489,0.00577,0.4325,0.83694,0.64433,-0.20364,0.9455,0.82997,0.61769,0.00264,0.407,0.83306,0.63189,-0.19944,0.9425,0.83365,0.6116,-0.01481,0.4066,0.83701,0.62783,-0.18462,0.92,0.84363,0.60636,-0.00201,0.434,0.89482,0.68052,-0.05419,1.0,0.86621,0.62842,0.05403,1.0,0.81658,0.72883,-0.14139,0.9771,0.77547,0.66377,-0.03136,0.9374,0.82965,0.87522,-0.01887,0.9793,0.78572,0.79543,0.11082,0.9092,0.84042,0.89853,-0.00687,0.8783,0.7996,0.81831,0.12559,0.8102,0.80029,0.93508,-0.04567,0.9694,0.75172,0.85255,0.10797,0.9155,right
